USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED,FIRST_YEAR,IS_RETURNING_STUDENT
U4346439621401990409,30-34 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U-7173868791697734279,30-34 ans,M,True,Île-de-France,2022,2022,False
U4757572567020520075,25-29 ans,M,True,Occitanie,2025,2025,False
U-1736376631165220135,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U972655733640611188,35-39 ans,F,True,Île-de-France,2024,2024,False
U-1396432708992995261,35-39 ans,M,True,Île-de-France,2025,2025,False
U-6609604264480051826,30-34 ans,F,True,Île-de-France,2025,2022,True
U-5140407633425932362,40-44 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2022,True
U-2157416059705059507,30-34 ans,M,True,Île-de-France,2023,2023,False
U-1377430929009710021,30-34 ans,M,True,Pays de la Loire,2022,2022,False
U1742809481540914299,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-4991829258087246282,50-54 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-8616819899160816904,30-34 ans,F,True,Île-de-France,2024,2024,False
U6965151443382660756,25-29 ans,M,True,Île-de-France,2023,2023,False
U-6087717495917598479,30-34 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2023,False
U7492239019499768010,25-29 ans,M,True,Pays de la Loire,2025,2025,False
U3567989251302673527,30-34 ans,F,True,Île-de-France,2022,2022,False
U-6214824786182506454,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-6990085675660043297,35-39 ans,Non renseigné,False,Bourgogne-Franche-Comté,2022,2022,False
U4109476265924999514,20-24 ans,M,True,Île-de-France,2024,2024,False
U-6002185667271439316,50-54 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-6238001079782058507,25-29 ans,M,True,Pays de la Loire,2023,2023,False
U-4675095599174495319,30-34 ans,M,True,Occitanie,2025,2025,False
U1133620033864078974,35-39 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-196391768836317982,55-59 ans,M,True,Grand Est,2022,2022,False
U7769280370422625652,55-59 ans,F,True,Île-de-France,2022,2022,False
U-1264588744957680962,25-29 ans,M,True,Île-de-France,2024,2024,False
U-6230463161928839303,30-34 ans,Non renseigné,False,Normandie,2023,2022,True
U-7033965652590703301,20-24 ans,M,True,Nouvelle-Aquitaine,2024,2024,False
U4155492141382033486,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-6221783144855946300,45-49 ans,M,True,Île-de-France,2023,2023,False
U-6955496116347652021,30-34 ans,F,True,Auvergne-Rhône-Alpes,2023,2023,False
U6368926689639060781,35-39 ans,M,True,Grand Est,2024,2024,False
U-2230766206995838234,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-6124762647735709511,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8913054551496962214,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U8808137208258301108,40-44 ans,F,True,Île-de-France,2022,2022,False
U1287360178447893909,30-34 ans,F,True,Occitanie,2022,2022,False
U8729885319676067416,30-34 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-4904751602825549772,35-39 ans,F,True,Île-de-France,2025,2025,False
U-7721037290545292343,40-44 ans,M,True,Pays de la Loire,2025,2025,False
U-4542892170711888846,45-49 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U2721883601710101374,30-34 ans,M,True,Île-de-France,2025,2025,False
U2869355591681960376,35-39 ans,M,True,Centre-Val de Loire,2022,2022,False
U5941528671837317653,30-34 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2023,False
U586391805379479209,55-59 ans,M,True,Île-de-France,2023,2023,False
U2949340371733772168,50-54 ans,M,True,Hauts-de-France,2025,2025,False
U-3673221432428233333,35-39 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U6635144045394508749,35-39 ans,M,True,Île-de-France,2022,2022,False
U3915197751383964730,35-39 ans,M,True,Centre-Val de Loire,2022,2022,False
U6739772894045226434,35-39 ans,M,True,Grand Est,2022,2022,False
U-7923257616750143680,35-39 ans,F,True,Île-de-France,2025,2025,False
U143325396960969481,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7888482599309874394,25-29 ans,M,True,Île-de-France,2025,2025,False
U5528404967070435159,40-44 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-4343157101570481654,40-44 ans,F,True,Occitanie,2024,2022,True
U1348103507035942034,35-39 ans,M,True,Île-de-France,2024,2022,True
U4296518923759220872,45-49 ans,M,True,Île-de-France,2023,2023,False
U5694880950642136948,35-39 ans,M,True,Centre-Val de Loire,2025,2022,True
U-6132663517573583227,45-49 ans,M,True,Île-de-France,2022,2022,False
U-260025015344860508,50-54 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-6092855956685653839,30-34 ans,F,True,Pays de la Loire,2022,2022,False
U-2686329358026469282,40-44 ans,F,True,Île-de-France,2022,2022,False
U5411444207060401825,30-34 ans,M,True,Occitanie,2024,2022,True
U7781221104227646994,25-29 ans,M,True,Occitanie,2022,2022,False
U-7728345310268542798,20-24 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U2889241507308909592,20-24 ans,M,True,Centre-Val de Loire,2024,2023,True
U-4235805446666171584,20-24 ans,M,True,Centre-Val de Loire,2022,2022,False
U1075029106318359316,25-29 ans,M,True,Île-de-France,2023,2023,False
U1626733339141395573,30-34 ans,Non renseigné,False,Centre-Val de Loire,2022,2022,False
U7897840070636768079,30-34 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U6410414896513036448,40-44 ans,M,True,Normandie,2025,2025,False
U-6153355056602761976,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U6967201897145665367,25-29 ans,M,True,Île-de-France,2022,2022,False
U3658006154566719769,35-39 ans,Non renseigné,False,Grand Est,2022,2022,False
U5773155921100671079,25-29 ans,M,True,Auvergne-Rhône-Alpes,2025,2024,True
U8538404016032268480,35-39 ans,F,True,Île-de-France,2022,2022,False
U-4154452058477295009,60 ans ou plus,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U-3207357182803949666,25-29 ans,F,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U4717066612880627770,20-24 ans,M,True,Île-de-France,2025,2025,False
U-1563128513863739768,35-39 ans,F,True,Île-de-France,2025,2022,True
U-7660038417632910927,30-34 ans,F,True,Pays de la Loire,2024,2024,False
U-2649849429367935244,20-24 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U1329411957623269675,30-34 ans,M,True,Pays de la Loire,2023,2023,False
U-1623842009790899178,45-49 ans,M,True,Centre-Val de Loire,2025,2025,False
U-7870953153211911295,60 ans ou plus,M,True,Île-de-France,2023,2023,False
U1061250456744126583,45-49 ans,Non renseigné,False,Grand Est,2025,2023,True
U-5502917902289389679,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8462119888556139974,30-34 ans,M,True,Île-de-France,2023,2023,False
U6198229545444735814,30-34 ans,M,True,Auvergne-Rhône-Alpes,2024,2022,True
U1683732003235758750,30-34 ans,M,True,Occitanie,2024,2023,True
U7137990485427092673,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U2228328264517434361,55-59 ans,F,True,Grand Est,2025,2025,False
U8135423081282774118,20-24 ans,M,True,Hauts-de-France,2024,2024,False
U2936966980357275200,50-54 ans,Non renseigné,False,Pays de la Loire,2022,2022,False
U-4882254274544708329,30-34 ans,F,True,Occitanie,2023,2023,False
U7194579642084526361,35-39 ans,M,True,Hauts-de-France,2025,2025,False
U-1282858028998380609,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U2714128448456443657,25-29 ans,M,True,Nouvelle-Aquitaine,2025,2023,True
U-1844883068746349890,40-44 ans,F,True,Île-de-France,2024,2024,False
U-743693089708686563,30-34 ans,M,True,Île-de-France,2025,2025,False
U3199775638115483305,45-49 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U6014222638593391843,25-29 ans,M,True,Île-de-France,2025,2025,False
U5547180154663553882,35-39 ans,F,True,Île-de-France,2022,2022,False
U5828448351044727983,55-59 ans,M,True,Île-de-France,2022,2022,False
U1047751221705708289,30-34 ans,F,True,Grand Est,2025,2025,False
U-1348114235759281686,30-34 ans,Non renseigné,False,Grand Est,2022,2022,False
U-4184234485146367891,25-29 ans,F,True,Île-de-France,2025,2023,True
U-9053940748033892731,20-24 ans,M,True,Île-de-France,2025,2025,False
U1084747982582672352,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U4587787759898488681,45-49 ans,M,True,Auvergne-Rhône-Alpes,2023,2022,True
U-7823703814236780143,25-29 ans,F,True,Île-de-France,2023,2023,False
U2589726384785958371,25-29 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U-1511400449102846110,30-34 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U-4226608761479192671,50-54 ans,M,True,Pays de la Loire,2023,2022,True
U8888253595249334820,60 ans ou plus,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U9130207251905888306,45-49 ans,M,True,Île-de-France,2024,2024,False
U-3545546870083383142,30-34 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U-1618474270766758287,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2023,True
U-5402538442076337680,30-34 ans,M,True,Île-de-France,2024,2022,True
U6029417365337484486,35-39 ans,Non renseigné,False,Occitanie,2022,2022,False
U-5598184667424594705,30-34 ans,Non renseigné,False,Occitanie,2023,2023,False
U-2332879993389095066,25-29 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U-8748492280836329741,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-2460716320757418142,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-157723515442489703,60 ans ou plus,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U3277935489612820303,25-29 ans,M,True,Île-de-France,2025,2025,False
U-2981493823986516115,40-44 ans,F,True,Île-de-France,2024,2024,False
U2037687871246716590,30-34 ans,M,True,Bourgogne-Franche-Comté,2023,2022,True
U3075410695909097212,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-444075632160288671,20-24 ans,M,True,Île-de-France,2023,2023,False
U-8964972691240127184,50-54 ans,M,True,Île-de-France,2022,2022,False
U-1944853621330612592,25-29 ans,M,True,Hauts-de-France,2024,2024,False
U2630566518857967194,30-34 ans,Non renseigné,False,Île-de-France,2024,2024,False
U-5564171748580287754,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U236975306127419244,25-29 ans,F,True,Pays de la Loire,2023,2023,False
U-2911387162724956020,30-34 ans,Non renseigné,False,Grand Est,2022,2022,False
U8931767758096314702,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7814622029131644513,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U2243188649946686709,30-34 ans,Non renseigné,False,Île-de-France,2025,2025,False
U-7099120463385533564,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U3276443546383754125,45-49 ans,M,True,Île-de-France,2025,2023,True
U4433433693648979180,40-44 ans,F,True,Île-de-France,2022,2022,False
U-8518997254902654111,30-34 ans,M,True,Île-de-France,2022,2022,False
U7988129529753648026,35-39 ans,M,True,Île-de-France,2022,2022,False
U-939347296801610956,30-34 ans,M,True,Bretagne,2024,2024,False
U1829291764235363649,45-49 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U3904214812754555837,45-49 ans,Non renseigné,False,Île-de-France,2023,2022,True
U-694654296250307584,25-29 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U6976332045730738792,30-34 ans,M,True,Grand Est,2022,2022,False
U842937451532233335,30-34 ans,M,True,Île-de-France,2023,2023,False
U-2161326886731491741,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-4343428191319913701,25-29 ans,M,True,Île-de-France,2025,2025,False
U5965815296142375568,30-34 ans,M,True,Île-de-France,2023,2023,False
U6682248101869573104,30-34 ans,F,True,Bretagne,2025,2025,False
U6650336441612878577,25-29 ans,M,True,Île-de-France,2023,2023,False
U-218082530813278389,40-44 ans,M,True,Île-de-France,2025,2025,False
U-2934473230885899424,25-29 ans,M,True,Île-de-France,2022,2022,False
U2126841283587088198,35-39 ans,M,True,Île-de-France,2025,2025,False
U-6469434369431619334,40-44 ans,M,True,Bretagne,2022,2022,False
U1999084601241350652,55-59 ans,F,True,Occitanie,2022,2022,False
U1658064084582106802,30-34 ans,F,True,Île-de-France,2025,2025,False
U-1987752061013245975,20-24 ans,F,True,Île-de-France,2022,2022,False
U4668275781660939805,30-34 ans,M,True,Île-de-France,2025,2024,True
U-3956306123055760376,35-39 ans,Non renseigné,False,Grand Est,2023,2022,True
U-613297547441354568,55-59 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2024,2024,False
U-2577927648739242509,25-29 ans,M,True,Île-de-France,2025,2025,False
U-5393185431249136895,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-1656613085869557170,30-34 ans,M,True,Île-de-France,2023,2023,False
U-288220828740468755,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-6903703789445321294,40-44 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U638601144955658068,35-39 ans,M,True,Île-de-France,2024,2023,True
U-7125298229098323304,40-44 ans,F,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-492453422215373978,30-34 ans,M,True,Île-de-France,2022,2022,False
U-5409020613374190856,35-39 ans,F,True,Occitanie,2024,2024,False
U925738396150760428,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2022,True
U3377283825747433173,30-34 ans,Non renseigné,False,Normandie,2022,2022,False
U1523075253773249499,40-44 ans,M,True,DROM,2025,2025,False
U-1164386950652278298,35-39 ans,M,True,Île-de-France,2024,2023,True
U-1153307822344356592,50-54 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U2770337591911694348,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U7778391586990444651,40-44 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U-3898627422166350699,30-34 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-7043915493764418483,25-29 ans,F,True,Île-de-France,2022,2022,False
U-1411968975656422729,40-44 ans,M,True,Île-de-France,2023,2023,False
U-885259506093251183,55-59 ans,M,True,Bretagne,2023,2023,False
U7727399373800778727,60 ans ou plus,M,True,Nouvelle-Aquitaine,2022,2022,False
U922362550284222710,25-29 ans,M,True,Île-de-France,2024,2024,False
U4241473467422801704,35-39 ans,Non renseigné,False,Pays de la Loire,2023,2022,True
U-7641002183996234641,40-44 ans,M,True,Île-de-France,2024,2024,False
U4551184220175491090,35-39 ans,M,True,DROM,2025,2025,False
U-4203206284604456115,45-49 ans,M,True,Île-de-France,2023,2023,False
U-4991084239745331102,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U7770823331836185287,35-39 ans,M,True,Hauts-de-France,2023,2022,True
U1378854194748258553,40-44 ans,M,True,Île-de-France,2025,2024,True
U4154805032113487995,25-29 ans,F,True,Occitanie,2025,2025,False
U3081850667988664218,40-44 ans,F,True,Nouvelle-Aquitaine,2023,2022,True
U5289325315389549467,25-29 ans,M,True,Île-de-France,2024,2024,False
U-5150438876021986575,40-44 ans,F,True,Île-de-France,2023,2023,False
U4371210192244901576,30-34 ans,Non renseigné,False,Grand Est,2023,2023,False
U-2404297639711581704,40-44 ans,M,True,Île-de-France,2022,2022,False
U5104173612514689735,35-39 ans,M,True,Île-de-France,2023,2023,False
U5796328351429583482,35-39 ans,M,True,Île-de-France,2023,2022,True
U5571184005515218731,30-34 ans,Non renseigné,False,Pays de la Loire,2023,2022,True
U-3354238247589263442,55-59 ans,M,True,Hauts-de-France,2022,2022,False
U4290449937623094765,30-34 ans,F,True,Île-de-France,2023,2023,False
U1886156756425180144,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-1557783502110057416,25-29 ans,M,True,Île-de-France,2022,2022,False
U-7540653306873387647,45-49 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U-6009623172486441153,45-49 ans,M,True,Hauts-de-France,2023,2023,False
U-8317494110280693370,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U1063732582072544612,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2579888708441914056,40-44 ans,F,True,Île-de-France,2022,2022,False
U3170674854855729391,35-39 ans,F,True,Île-de-France,2024,2024,False
U4646034883166258245,35-39 ans,M,True,Île-de-France,2022,2022,False
U-6518523529584484281,30-34 ans,M,True,Occitanie,2025,2025,False
U5993732086067792418,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-3676346018753760924,25-29 ans,M,True,Île-de-France,2024,2024,False
U-7079538703747880580,25-29 ans,M,True,Île-de-France,2022,2022,False
U-7701967037214350227,25-29 ans,Non renseigné,False,Pays de la Loire,2022,2022,False
U-7694475963693623263,35-39 ans,M,True,Nouvelle-Aquitaine,2025,2024,True
U-1901617414014774737,25-29 ans,M,True,Hauts-de-France,2023,2023,False
U2269118626292170171,35-39 ans,F,True,Île-de-France,2022,2022,False
U-8867944990779824818,25-29 ans,F,True,Île-de-France,2022,2022,False
U-5907195426293447473,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-6148860410509185911,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2023,False
U-6477127456789751048,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U7455492920407671431,30-34 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U3942572914626896957,25-29 ans,Non renseigné,False,Grand Est,2022,2022,False
U4535268551719639341,40-44 ans,M,True,Occitanie,2024,2024,False
U1177516932108772367,30-34 ans,M,True,Nouvelle-Aquitaine,2023,2023,False
U-6705995222568599860,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U3115582766785568353,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U5143127974724343254,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2482764253403987892,40-44 ans,F,True,Occitanie,2023,2022,True
U8280101471815518874,25-29 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-2910413398806894944,30-34 ans,M,True,Île-de-France,2022,2022,False
U6805239516894876006,45-49 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-868890413588976659,35-39 ans,M,True,Île-de-France,2022,2022,False
U-558595379794205259,45-49 ans,F,True,Nouvelle-Aquitaine,2023,2022,True
U-318526261337000602,30-34 ans,M,True,Hauts-de-France,2022,2022,False
U-8291113403839427724,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-6483521435882319841,35-39 ans,F,True,Île-de-France,2022,2022,False
U-1717206875686150854,45-49 ans,M,True,Grand Est,2025,2024,True
U-6964441536422731167,25-29 ans,M,True,Centre-Val de Loire,2025,2025,False
U8017073128541714869,45-49 ans,F,True,Île-de-France,2024,2024,False
U4241473467422801704,35-39 ans,Non renseigné,False,Pays de la Loire,2022,2022,False
U7754554979050736511,30-34 ans,Non renseigné,False,Île-de-France,2025,2024,True
U-112080869962478805,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-2945240258349605125,30-34 ans,M,True,Occitanie,2022,2022,False
U-135389184932103829,30-34 ans,M,True,Île-de-France,2022,2022,False
U-4237616515081702202,45-49 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U1879692886916245630,55-59 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-740242171720320658,35-39 ans,F,True,Île-de-France,2025,2025,False
U-8324150957573988077,25-29 ans,F,True,Île-de-France,2023,2023,False
U7353732104507699905,25-29 ans,M,True,Île-de-France,2022,2022,False
U8987681231590607705,35-39 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U-419269490357744609,35-39 ans,Non renseigné,False,Normandie,2023,2023,False
U5480885717482180820,25-29 ans,F,True,Bourgogne-Franche-Comté,2025,2025,False
U-6461697866345276186,40-44 ans,M,True,Hauts-de-France,2025,2025,False
U8813560706719678832,50-54 ans,F,True,Île-de-France,2022,2022,False
U6112407267027154081,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2779650609019189301,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U6521490678682718460,40-44 ans,M,True,Grand Est,2024,2024,False
U-2241302815533210393,25-29 ans,M,True,Nouvelle-Aquitaine,2025,2024,True
U-8352337342082982212,25-29 ans,M,True,Île-de-France,2024,2024,False
U-8497986969669005342,35-39 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-8946106272267913818,30-34 ans,M,True,Île-de-France,2024,2024,False
U-4698401696981322204,35-39 ans,F,True,Centre-Val de Loire,2023,2023,False
U2419489202127936725,50-54 ans,M,True,Pays de la Loire,2023,2023,False
U-2745281296167934280,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U5373441494093939328,30-34 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U7630528255928858605,40-44 ans,M,True,Grand Est,2022,2022,False
U6248904384893923091,30-34 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U-5100353441237321117,30-34 ans,M,True,Île-de-France,2022,2022,False
U2765759342798523185,35-39 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-5359388588426788742,45-49 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U2037687871246716590,30-34 ans,M,True,Bourgogne-Franche-Comté,2024,2022,True
U-2599988144767269441,20-24 ans,Non renseigné,False,Île-de-France,2022,2022,False
U1809289966313350481,55-59 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U3425901069020469833,45-49 ans,M,True,Nouvelle-Aquitaine,2023,2023,False
U-306699590498889026,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2025,2025,False
U-633275518416676399,25-29 ans,M,True,Île-de-France,2025,2024,True
U1005721581034506032,50-54 ans,F,True,Centre-Val de Loire,2025,2025,False
U-8187380919225793464,35-39 ans,M,True,Île-de-France,2022,2022,False
U-5371406625778881341,25-29 ans,M,True,Île-de-France,2022,2022,False
U5658427761849886433,30-34 ans,F,True,Île-de-France,2023,2023,False
U7662694845064504174,20-24 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2022,True
U1200980215282415471,50-54 ans,F,True,Île-de-France,2022,2022,False
U9174751379408749041,35-39 ans,M,True,Île-de-France,2023,2023,False
U7914163223880936067,40-44 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U7608013405921213079,60 ans ou plus,M,True,Bretagne,2022,2022,False
U-5048138603326683765,35-39 ans,Non renseigné,False,Grand Est,2023,2023,False
U7353635067409722253,30-34 ans,Non renseigné,False,Hauts-de-France,2023,2022,True
U2809264994996172755,25-29 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U-1431059617224599336,45-49 ans,M,True,Île-de-France,2024,2024,False
U-7680087852748869894,25-29 ans,M,True,Pays de la Loire,2025,2025,False
U1403315158306937032,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2086846469662935714,40-44 ans,F,True,Occitanie,2025,2025,False
U-1731183914208335858,25-29 ans,M,True,Normandie,2022,2022,False
U2566784272946751604,30-34 ans,M,True,Île-de-France,2025,2025,False
U-4433129803768051036,55-59 ans,Non renseigné,False,Grand Est,2022,2022,False
U7564452786576350693,30-34 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U5619463181081775758,60 ans ou plus,M,True,Hauts-de-France,2023,2023,False
U-6199360743349103414,30-34 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U9067473061137364912,25-29 ans,F,True,Grand Est,2024,2022,True
U6231123430215499260,40-44 ans,M,True,Bourgogne-Franche-Comté,2024,2024,False
U1863112951589635905,30-34 ans,M,True,Occitanie,2022,2022,False
U-2789052691873892707,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U7248009455323614466,50-54 ans,Non renseigné,False,Île-de-France,2024,2024,False
U4534914605152074809,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-6100594173496300614,40-44 ans,M,True,Île-de-France,2023,2022,True
U-5347589842636596030,25-29 ans,M,True,Île-de-France,2023,2023,False
U-4822258078120055273,30-34 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2024,2024,False
U5309652711172781332,45-49 ans,M,True,Île-de-France,2025,2025,False
U1193209668280953721,30-34 ans,F,True,Pays de la Loire,2024,2024,False
U-5745289630715396554,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-186057540733481192,40-44 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U-7071098845834974473,30-34 ans,M,True,Occitanie,2022,2022,False
U7029371942630538616,20-24 ans,M,True,Hauts-de-France,2023,2023,False
U-9211868231706355332,20-24 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U8085781596114969035,45-49 ans,F,True,Pays de la Loire,2025,2025,False
U8660676852515308275,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U1263977261281470067,35-39 ans,M,True,Pays de la Loire,2023,2023,False
U7285653395317318525,40-44 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-2185186826744893498,35-39 ans,F,True,Île-de-France,2024,2024,False
U7489625834531916698,55-59 ans,M,True,Occitanie,2025,2024,True
U-586728994741955371,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U6752170394495329858,25-29 ans,M,True,Occitanie,2024,2024,False
U-5752000253187707605,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U745116619515202244,25-29 ans,F,True,Grand Est,2023,2023,False
U-3502731148111535249,30-34 ans,F,True,Île-de-France,2023,2023,False
U-7226649011464158188,50-54 ans,F,True,Nouvelle-Aquitaine,2025,2025,False
U3323680272915908167,25-29 ans,F,True,Pays de la Loire,2024,2024,False
U8442249948582896250,35-39 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U8506402651459089329,30-34 ans,F,True,Occitanie,2024,2024,False
U3789666704945482478,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-1095231623441210341,25-29 ans,M,True,Île-de-France,2023,2023,False
U-9094343997844184953,45-49 ans,M,True,Occitanie,2025,2025,False
U7074540422414726623,25-29 ans,M,True,Île-de-France,2024,2024,False
U5157322150701460572,25-29 ans,F,True,Île-de-France,2025,2025,False
U-5530012439969146571,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U4123000088320301409,50-54 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U1840491094127653518,25-29 ans,M,True,Centre-Val de Loire,2022,2022,False
U-252669703617576863,25-29 ans,M,True,Île-de-France,2025,2025,False
U1544683339981887117,60 ans ou plus,M,True,Grand Est,2022,2022,False
U-9219802831569978519,45-49 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2024,True
U-7820478823221654729,35-39 ans,M,True,Hauts-de-France,2023,2023,False
U-1919327857523378709,40-44 ans,F,True,Île-de-France,2023,2022,True
U6635508027318224626,35-39 ans,M,True,Île-de-France,2024,2023,True
U6534041324285313090,30-34 ans,M,True,Île-de-France,2024,2024,False
U3830732291953332140,25-29 ans,M,True,Île-de-France,2025,2022,True
U-1251284820589140855,55-59 ans,M,True,Centre-Val de Loire,2023,2023,False
U-118156465894368289,45-49 ans,F,True,Île-de-France,2024,2024,False
U-3266126604479516856,45-49 ans,M,True,Hauts-de-France,2024,2024,False
U7968119305934917510,35-39 ans,F,True,Nouvelle-Aquitaine,2023,2023,False
